Date,Vendor,Spend Category,Spend Amount
3/11/2022,123ABC,XXX,22000
3/12/2022,123ABC,XXX,22001
3/13/2022,123ABC,XXX,22002
3/14/2022,123ABC,XXX,22003
3/15/2022,123ABC,XXX,22004
3/16/2022,123ABC,XXX,22005
3/17/2022,123ABC,XXX,22006
3/18/2022,123ABC,XXX,22007
3/19/2022,123ABC,XXX,22008
3/20/2022,123ABC,XXX,22009
3/21/2022,123ABC,XXX,22010
3/22/2022,123ABC,XXX,22011
3/23/2022,123ABC,XXX,22012
3/24/2022,123ABC,XXX,22013
3/25/2022,123ABC,XXX,22014
3/26/2022,123ABC,XXX,22015
3/27/2022,123ABC,XXX,22016
3/28/2022,123ABC,XXX,22017
3/29/2022,123ABC,XXX,22018
3/30/2022,123ABC,XXX,22019
3/31/2022,123ABC,XXX,22020
4/1/2022,123ABC,XXX,22021
4/2/2022,123ABC,XXX,22022
4/3/2022,123ABC,XXX,22023
4/4/2022,123ABC,XXX,22024
4/5/2022,123ABC,XXX,22025
4/6/2022,123ABC,XXX,22026
4/7/2022,123ABC,XXX,22027
4/8/2022,123ABC,XXX,22028
4/9/2022,123ABC,XXX,22029
4/10/2022,123ABC,XXX,22030
4/11/2022,123ABC,XXX,22031
4/12/2022,123ABC,XXX,22032
4/13/2022,123ABC,XXX,22033
4/14/2022,123ABC,XXX,22034
4/15/2022,123ABC,XXX,22035
4/16/2022,123ABC,XXX,22036
4/17/2022,123ABC,XXX,22037
4/18/2022,123ABC,XXX,22038
4/19/2022,123ABC,XXX,22039
4/20/2022,123ABC,XXX,22040
4/21/2022,123ABC,XXX,22041
4/22/2022,123ABC,XXX,22042
4/23/2022,123ABC,XXX,22043
4/24/2022,123ABC,XXX,22044
4/25/2022,123ABC,XXX,22045
4/26/2022,123ABC,XXX,22046
4/27/2022,123ABC,XXX,22047
4/28/2022,123ABC,XXX,22048
4/29/2022,123ABC,XXX,22049
4/30/2022,123ABC,XXX,22050
5/1/2022,123ABC,XXX,22051
5/2/2022,123ABC,XXX,22052
5/3/2022,123ABC,XXX,22053
5/4/2022,123ABC,XXX,22054
5/5/2022,123ABC,XXX,22055
5/6/2022,123ABC,XXX,22056
5/7/2022,123ABC,XXX,22057
5/8/2022,123ABC,XXX,22058
5/9/2022,123ABC,XXX,22059
5/10/2022,123ABC,XXX,22060
5/11/2022,123ABC,XXX,22061
5/12/2022,123ABC,XXX,22062
5/13/2022,123ABC,XXX,22063
5/14/2022,123ABC,XXX,22064
5/15/2022,123ABC,XXX,22065
5/16/2022,123ABC,XXX,22066
5/17/2022,123ABC,XXX,22067
5/18/2022,123ABC,XXX,22068
5/19/2022,123ABC,XXX,22069
5/20/2022,123ABC,XXX,22070
5/21/2022,123ABC,XXX,22071
5/22/2022,123ABC,XXX,22072
5/23/2022,123ABC,XXX,22073
5/24/2022,123ABC,XXX,22074
5/25/2022,123ABC,XXX,22075
5/26/2022,123ABC,XXX,22076
5/27/2022,123ABC,XXX,22077
5/28/2022,123ABC,XXX,22078
5/29/2022,123ABC,XXX,22079
5/30/2022,123ABC,XXX,22080
5/31/2022,123ABC,XXX,22081
6/1/2022,123ABC,XXX,22082
6/2/2022,123ABC,XXX,22083
6/3/2022,123ABC,XXX,22084
6/4/2022,123ABC,XXX,22085
6/5/2022,123ABC,XXX,22086
6/6/2022,123ABC,XXX,22087
6/7/2022,123ABC,XXX,22088
6/8/2022,123ABC,XXX,22089
6/9/2022,123ABC,XXX,22090
6/10/2022,123ABC,XXX,22091
6/11/2022,123ABC,XXX,22092
6/12/2022,123ABC,XXX,22093
6/13/2022,123ABC,XXX,22094
6/14/2022,123ABC,XXX,22095
6/15/2022,123ABC,XXX,22096
6/16/2022,123ABC,XXX,22097
6/17/2022,123ABC,XXX,22098
6/18/2022,123ABC,XXX,22099
6/19/2022,123ABC,XXX,22100
6/20/2022,123ABC,XXX,22101
6/21/2022,123ABC,XXX,22102
6/22/2022,123ABC,XXX,22103
6/23/2022,123ABC,XXX,22104
6/24/2022,123ABC,XXX,22105
6/25/2022,123ABC,XXX,22106
6/26/2022,123ABC,XXX,22107
6/27/2022,123ABC,XXX,22108
6/28/2022,123ABC,XXX,22109
6/29/2022,123ABC,XXX,22110
6/30/2022,123ABC,XXX,22111
7/1/2022,123ABC,XXX,22112
7/2/2022,123ABC,XXX,22113
7/3/2022,123ABC,XXX,22114
7/4/2022,123ABC,XXX,22115
7/5/2022,123ABC,XXX,22116
7/6/2022,123ABC,XXX,22117
7/7/2022,123ABC,XXX,22118
7/8/2022,123ABC,XXX,22119
7/9/2022,123ABC,XXX,22120
7/10/2022,123ABC,XXX,22121
7/11/2022,123ABC,XXX,22122
7/12/2022,123ABC,XXX,22123
7/13/2022,123ABC,XXX,22124
7/14/2022,123ABC,XXX,22125
7/15/2022,123ABC,XXX,22126
7/16/2022,123ABC,XXX,22127
7/17/2022,123ABC,XXX,22128
7/18/2022,123ABC,XXX,22129
7/19/2022,123ABC,XXX,22130
7/20/2022,123ABC,XXX,22131
7/21/2022,123ABC,XXX,22132
7/22/2022,123ABC,XXX,22133
7/23/2022,123ABC,XXX,22134
7/24/2022,123ABC,XXX,22135
7/25/2022,123ABC,XXX,22136
7/26/2022,123ABC,XXX,22137
7/27/2022,123ABC,XXX,22138
7/28/2022,123ABC,XXX,22139
7/29/2022,123ABC,XXX,22140
7/30/2022,123ABC,XXX,22141
7/31/2022,123ABC,XXX,22142
8/1/2022,123ABC,XXX,22143
8/2/2022,123ABC,XXX,22144
8/3/2022,123ABC,XXX,22145
8/4/2022,123ABC,XXX,22146
8/5/2022,123ABC,XXX,22147
8/6/2022,123ABC,XXX,22148
8/7/2022,123ABC,XXX,22149
8/8/2022,123ABC,XXX,22150
8/9/2022,123ABC,XXX,22151
8/10/2022,123ABC,XXX,22152
8/11/2022,123ABC,XXX,22153
8/12/2022,123ABC,XXX,22154
8/13/2022,123ABC,XXX,22155
8/14/2022,123ABC,XXX,22156
8/15/2022,123ABC,XXX,22157
8/16/2022,123ABC,XXX,22158
8/17/2022,123ABC,XXX,22159
8/18/2022,123ABC,XXX,22160
8/19/2022,123ABC,XXX,22161
8/20/2022,123ABC,XXX,22162
8/21/2022,123ABC,XXX,22163
8/22/2022,123ABC,XXX,22164
8/23/2022,123ABC,XXX,22165
8/24/2022,123ABC,XXX,22166
8/25/2022,123ABC,XXX,22167
8/26/2022,123ABC,XXX,22168
8/27/2022,123ABC,XXX,22169
8/28/2022,123ABC,XXX,22170
8/29/2022,123ABC,XXX,22171
8/30/2022,123ABC,XXX,22172
8/31/2022,123ABC,XXX,22173
9/1/2022,123ABC,XXX,22174
9/2/2022,123ABC,XXX,22175
9/3/2022,123ABC,XXX,22176
9/4/2022,123ABC,XXX,22177
9/5/2022,123ABC,XXX,22178
9/6/2022,123ABC,XXX,22179
9/7/2022,123ABC,XXX,22180
9/8/2022,123ABC,XXX,22181
9/9/2022,123ABC,XXX,22182
9/10/2022,123ABC,XXX,22183
9/11/2022,123ABC,XXX,22184
9/12/2022,123ABC,XXX,22185
9/13/2022,123ABC,XXX,22186
9/14/2022,123ABC,XXX,22187
9/15/2022,123ABC,XXX,22188
9/16/2022,123ABC,XXX,22189
9/17/2022,123ABC,XXX,22190
9/18/2022,123ABC,XXX,22191
11/30/2021,123ABC,XXX,22192
12/1/2021,123ABC,XXX,22193
12/2/2021,123ABC,XXX,22194
12/3/2021,123ABC,XXX,22195
12/4/2021,123ABC,XXX,22196
12/5/2021,123ABC,XXX,22197
12/6/2021,123ABC,XXX,22198
12/7/2021,123ABC,XXX,22199
12/8/2021,123ABC,XXX,22200
12/9/2021,123ABC,XXX,22201
12/10/2021,123ABC,XXX,22202
12/11/2021,123ABC,XXX,22203
12/12/2021,123ABC,XXX,22204
12/13/2021,123ABC,XXX,22205
12/14/2021,123ABC,XXX,22206
12/15/2021,123ABC,XXX,22207
12/16/2021,123ABC,XXX,22208
12/17/2021,123ABC,XXX,22209
12/18/2021,123ABC,XXX,22210
12/19/2021,123ABC,XXX,22211
12/20/2021,123ABC,XXX,22212
12/21/2021,123ABC,XXX,22213
12/22/2021,123ABC,XXX,22214
12/23/2021,123ABC,XXX,22215
12/24/2021,123ABC,XXX,22216
12/25/2021,123ABC,XXX,22217
12/26/2021,123ABC,XXX,22218
12/27/2021,123ABC,XXX,22219
12/28/2021,123ABC,XXX,22220
12/29/2021,123ABC,XXX,22221
12/30/2021,123ABC,XXX,22222
12/31/2021,123ABC,XXX,22223
1/1/2022,123ABC,XXX,22224
1/2/2022,123ABC,XXX,22225
1/3/2022,123ABC,XXX,22226
1/4/2022,123ABC,XXX,22227
1/5/2022,123ABC,XXX,22228
1/6/2022,123ABC,XXX,22229
1/7/2022,123ABC,XXX,22230
1/8/2022,123ABC,XXX,22231
1/9/2022,123ABC,XXX,22232
1/10/2022,123ABC,XXX,22233
1/11/2022,123ABC,XXX,22234
1/12/2022,123ABC,XXX,22235
1/13/2022,123ABC,XXX,22236
1/14/2022,123ABC,XXX,22237
1/15/2022,123ABC,XXX,22238
1/16/2022,123ABC,XXX,22239
1/17/2022,123ABC,XXX,22240
1/18/2022,123ABC,XXX,22241
1/19/2022,123ABC,XXX,22242
1/20/2022,123ABC,XXX,22243
1/21/2022,123ABC,XXX,22244
1/22/2022,123ABC,XXX,22245
1/23/2022,123ABC,XXX,22246
1/24/2022,123ABC,XXX,22247
1/25/2022,123ABC,XXX,22248
1/26/2022,123ABC,XXX,22249
1/27/2022,123ABC,XXX,22250
1/28/2022,123ABC,XXX,22251
1/29/2022,123ABC,XXX,22252
1/30/2022,123ABC,XXX,22253
1/31/2022,123ABC,XXX,22254
2/1/2022,123ABC,XXX,22255
2/2/2022,123ABC,XXX,22256
2/3/2022,123ABC,XXX,22257
2/4/2022,123ABC,XXX,22258
2/5/2022,123ABC,XXX,22259
2/6/2022,123ABC,XXX,22260
2/7/2022,123ABC,XXX,22261
2/8/2022,123ABC,XXX,22262
2/9/2022,123ABC,XXX,22263
2/10/2022,123ABC,XXX,22264
2/11/2022,123ABC,XXX,22265
2/12/2022,123ABC,XXX,22266
2/13/2022,123ABC,XXX,22267
2/14/2022,123ABC,XXX,22268
2/15/2022,123ABC,XXX,22269
2/16/2022,123ABC,XXX,22270
2/17/2022,123ABC,XXX,22271
2/18/2022,123ABC,XXX,22272
2/19/2022,123ABC,XXX,22273
2/20/2022,123ABC,XXX,22274
2/21/2022,123ABC,XXX,22275
2/22/2022,123ABC,XXX,22276
2/23/2022,123ABC,XXX,22277
2/24/2022,123ABC,XXX,22278
2/25/2022,123ABC,XXX,22279
2/26/2022,123ABC,XXX,22280
2/27/2022,123ABC,XXX,22281
2/28/2022,123ABC,XXX,22282
3/1/2022,123ABC,XXX,22283
3/2/2022,123ABC,XXX,22284
3/3/2022,123ABC,XXX,22285
3/4/2022,123ABC,XXX,22286
3/5/2022,123ABC,XXX,22287
3/6/2022,123ABC,XXX,22288
3/7/2022,123ABC,XXX,22289
3/8/2022,123ABC,XXX,22290
3/9/2022,123ABC,XXX,22291
3/10/2022,123ABC,XXX,22292
3/11/2022,123ABC,XXX,22293
3/12/2022,123ABC,XXX,22294
3/13/2022,123ABC,XXX,22295
3/14/2022,123ABC,XXX,22296
3/15/2022,123ABC,XXX,22297
3/16/2022,123ABC,XXX,22298
3/17/2022,123ABC,XXX,22299
3/18/2022,123ABC,XXX,22300
3/19/2022,123ABC,XXX,22301
3/20/2022,123ABC,XXX,22302
3/21/2022,123ABC,XXX,22303
3/22/2022,123ABC,XXX,22304
3/23/2022,123ABC,XXX,22305
3/24/2022,123ABC,XXX,22306
3/25/2022,123ABC,XXX,22307
3/26/2022,123ABC,XXX,22308
3/27/2022,123ABC,XXX,22309
3/28/2022,123ABC,XXX,22310
3/29/2022,123ABC,XXX,22311
3/30/2022,123ABC,XXX,22312
3/31/2022,123ABC,XXX,22313
4/1/2022,123ABC,XXX,22314
4/2/2022,123ABC,XXX,22315
4/3/2022,123ABC,XXX,22316
4/4/2022,123ABC,XXX,22317
4/5/2022,123ABC,XXX,22318
4/6/2022,123ABC,XXX,22319
4/7/2022,123ABC,XXX,22320
4/8/2022,123ABC,XXX,22321
4/9/2022,123ABC,XXX,22322
4/10/2022,123ABC,XXX,22323
4/11/2022,123ABC,XXX,22324
4/12/2022,123ABC,XXX,22325
4/13/2022,123ABC,XXX,22326
4/14/2022,123ABC,XXX,22327
4/15/2022,123ABC,XXX,22328
4/16/2022,123ABC,XXX,22329
4/17/2022,123ABC,XXX,22330
4/18/2022,123ABC,XXX,22331
4/19/2022,123ABC,XXX,22332
4/20/2022,123ABC,XXX,22333
4/21/2022,123ABC,XXX,22334
4/22/2022,123ABC,XXX,22335
4/23/2022,123ABC,XXX,22336
4/24/2022,123ABC,XXX,22337
4/25/2022,123ABC,XXX,22338
4/26/2022,123ABC,XXX,22339
4/27/2022,123ABC,XXX,22340
4/28/2022,123ABC,XXX,22341
4/29/2022,123ABC,XXX,22342
4/30/2022,123ABC,XXX,22343
5/1/2022,123ABC,XXX,22344
5/2/2022,123ABC,XXX,22345
5/3/2022,123ABC,XXX,22346
5/4/2022,123ABC,XXX,22347
5/5/2022,123ABC,XXX,22348
5/6/2022,123ABC,XXX,22349
5/7/2022,123ABC,XXX,22350
5/8/2022,123ABC,XXX,22351
5/9/2022,123ABC,XXX,22352
5/10/2022,123ABC,XXX,22353
5/11/2022,123ABC,XXX,22354
5/12/2022,123ABC,XXX,22355
5/13/2022,123ABC,XXX,22356
5/14/2022,123ABC,XXX,22357
5/15/2022,123ABC,XXX,22358
5/16/2022,123ABC,XXX,22359
5/17/2022,123ABC,XXX,22360
5/18/2022,123ABC,XXX,22361
5/19/2022,123ABC,XXX,22362
5/20/2022,123ABC,XXX,22363
5/21/2022,123ABC,XXX,22364
5/22/2022,123ABC,XXX,22365
5/23/2022,123ABC,XXX,22366
5/24/2022,123ABC,XXX,22367
5/25/2022,123ABC,XXX,22368
5/26/2022,123ABC,XXX,22369
5/27/2022,123ABC,XXX,22370
5/28/2022,123ABC,XXX,22371
5/29/2022,123ABC,XXX,22372
5/30/2022,123ABC,XXX,22373
5/31/2022,123ABC,XXX,22374
6/1/2022,123ABC,XXX,22375
6/2/2022,123ABC,XXX,22376
6/3/2022,123ABC,XXX,22377
6/4/2022,123ABC,XXX,22378
6/5/2022,123ABC,XXX,22379
6/6/2022,123ABC,XXX,22380
6/7/2022,123ABC,XXX,22381
6/8/2022,123ABC,XXX,22382
6/9/2022,123ABC,XXX,22383
6/10/2022,123ABC,XXX,22384
6/11/2022,123ABC,XXX,22385
6/12/2022,123ABC,XXX,22386
6/13/2022,123ABC,XXX,22387
6/14/2022,123ABC,XXX,22388
6/15/2022,123ABC,XXX,22389
6/16/2022,123ABC,XXX,22390
6/17/2022,123ABC,XXX,22391
6/18/2022,123ABC,XXX,22392
6/19/2022,123ABC,XXX,22393
6/20/2022,123ABC,XXX,22394
6/21/2022,123ABC,XXX,22395
6/22/2022,123ABC,XXX,22396
6/23/2022,123ABC,XXX,22397
6/24/2022,123ABC,XXX,22398
6/25/2022,123ABC,XXX,22399
6/26/2022,123ABC,XXX,22400
6/27/2022,123ABC,XXX,22401
6/28/2022,123ABC,XXX,22402
6/29/2022,123ABC,XXX,22403
6/30/2022,123ABC,XXX,22404
7/1/2022,123ABC,XXX,22405
7/2/2022,123ABC,XXX,22406
7/3/2022,123ABC,XXX,22407
7/4/2022,123ABC,XXX,22408
7/5/2022,123ABC,XXX,22409
7/6/2022,123ABC,XXX,22410
7/7/2022,123ABC,XXX,22411
7/8/2022,123ABC,XXX,22412
7/9/2022,123ABC,XXX,22413
7/10/2022,123ABC,XXX,22414
7/11/2022,123ABC,XXX,22415
7/12/2022,123ABC,XXX,22416
7/13/2022,123ABC,XXX,22417
7/14/2022,123ABC,XXX,22418
7/15/2022,123ABC,XXX,22419
7/16/2022,123ABC,XXX,22420
7/17/2022,123ABC,XXX,22421
7/18/2022,123ABC,XXX,22422
7/19/2022,123ABC,XXX,22423
7/20/2022,123ABC,XXX,22424
7/21/2022,123ABC,XXX,22425
7/22/2022,123ABC,XXX,22426
7/23/2022,123ABC,XXX,22427
7/24/2022,123ABC,XXX,22428
7/25/2022,123ABC,XXX,22429
7/26/2022,123ABC,XXX,22430
7/27/2022,123ABC,XXX,22431
7/28/2022,123ABC,XXX,22432
7/29/2022,123ABC,XXX,22433
7/30/2022,123ABC,XXX,22434
7/31/2022,123ABC,XXX,22435
8/1/2022,123ABC,XXX,22436
8/2/2022,123ABC,XXX,22437
8/3/2022,123ABC,XXX,22438
8/4/2022,123ABC,XXX,22439
8/5/2022,123ABC,XXX,22440
8/6/2022,123ABC,XXX,22441
8/7/2022,123ABC,XXX,22442
8/8/2022,123ABC,XXX,22443
8/9/2022,123ABC,XXX,22444
8/10/2022,123ABC,XXX,22445
8/11/2022,123ABC,XXX,22446
8/12/2022,123ABC,XXX,22447
8/13/2022,123ABC,XXX,22448
8/14/2022,123ABC,XXX,22449
8/15/2022,123ABC,XXX,22450
8/16/2022,123ABC,XXX,22451
8/17/2022,123ABC,XXX,22452
8/18/2022,123ABC,XXX,22453
8/19/2022,123ABC,XXX,22454
8/20/2022,123ABC,XXX,22455
8/21/2022,123ABC,XXX,22456
8/22/2022,123ABC,XXX,22457
8/23/2022,123ABC,XXX,22458
8/24/2022,123ABC,XXX,22459
8/25/2022,123ABC,XXX,22460
8/26/2022,123ABC,XXX,22461
8/27/2022,123ABC,XXX,22462
8/28/2022,123ABC,XXX,22463
8/29/2022,123ABC,XXX,22464
8/30/2022,123ABC,XXX,22465
8/31/2022,123ABC,XXX,22466
9/1/2022,123ABC,XXX,22467
9/2/2022,123ABC,XXX,22468
9/3/2022,123ABC,XXX,22469
9/4/2022,123ABC,XXX,22470
9/5/2022,123ABC,XXX,22471
9/6/2022,123ABC,XXX,22472
9/7/2022,123ABC,XXX,22473
9/8/2022,123ABC,XXX,22474
9/9/2022,123ABC,XXX,22475
9/10/2022,123ABC,XXX,22476
9/11/2022,123ABC,XXX,22477
9/12/2022,123ABC,XXX,22478
9/13/2022,123ABC,XXX,22479
9/14/2022,123ABC,XXX,22480
9/15/2022,123ABC,XXX,22481
9/16/2022,123ABC,XXX,22482
9/17/2022,123ABC,XXX,22483
9/18/2022,123ABC,XXX,22484
11/30/2021,123ABC,XXX,22485
12/1/2021,123ABC,XXX,22486
12/2/2021,123ABC,XXX,22487
12/3/2021,123ABC,XXX,22488
12/4/2021,123ABC,XXX,22489
12/5/2021,123ABC,XXX,22490
12/6/2021,123ABC,XXX,22491
12/7/2021,123ABC,XXX,22492
12/8/2021,123ABC,XXX,22493
12/9/2021,123ABC,XXX,22494
12/10/2021,123ABC,XXX,22495
12/11/2021,123ABC,XXX,22496
12/12/2021,123ABC,XXX,22497
12/13/2021,123ABC,XXX,22498
12/14/2021,123ABC,XXX,22499
12/15/2021,123ABC,XXX,22500
12/16/2021,123ABC,XXX,22501
12/17/2021,123ABC,XXX,22502
12/18/2021,123ABC,XXX,22503
12/19/2021,123ABC,XXX,22504
12/20/2021,123ABC,XXX,22505
12/21/2021,123ABC,XXX,22506
12/22/2021,123ABC,XXX,22507
12/23/2021,123ABC,XXX,22508
12/24/2021,123ABC,XXX,22509
12/25/2021,123ABC,XXX,22510
12/26/2021,123ABC,XXX,22511
12/27/2021,123ABC,XXX,22512
12/28/2021,123ABC,XXX,22513
12/29/2021,123ABC,XXX,22514
12/30/2021,123ABC,XXX,22515
12/31/2021,123ABC,XXX,22516
1/1/2022,123ABC,XXX,22517
1/2/2022,123ABC,XXX,22518
1/3/2022,123ABC,XXX,22519
1/4/2022,123ABC,XXX,22520
1/5/2022,123ABC,XXX,22521
1/6/2022,123ABC,XXX,22522
1/7/2022,123ABC,XXX,22523
1/8/2022,123ABC,XXX,22524
1/9/2022,123ABC,XXX,22525
1/10/2022,123ABC,XXX,22526
1/11/2022,123ABC,XXX,22527
1/12/2022,123ABC,XXX,22528
1/13/2022,123ABC,XXX,22529
1/14/2022,123ABC,XXX,22530
1/15/2022,123ABC,XXX,22531
1/16/2022,123ABC,XXX,22532
1/17/2022,123ABC,XXX,22533
1/18/2022,123ABC,XXX,22534
1/19/2022,123ABC,XXX,22535
1/20/2022,123ABC,XXX,22536
1/21/2022,123ABC,XXX,22537
1/22/2022,123ABC,XXX,22538
1/23/2022,123ABC,XXX,22539
1/24/2022,123ABC,XXX,22540
1/25/2022,123ABC,XXX,22541
1/26/2022,123ABC,XXX,22542
1/27/2022,123ABC,XXX,22543
1/28/2022,123ABC,XXX,22544
1/29/2022,123ABC,XXX,22545
1/30/2022,123ABC,XXX,22546
1/31/2022,123ABC,XXX,22547
2/1/2022,123ABC,XXX,22548
2/2/2022,123ABC,XXX,22549
2/3/2022,123ABC,XXX,22550
2/4/2022,123ABC,XXX,22551
2/5/2022,123ABC,XXX,22552
2/6/2022,123ABC,XXX,22553
2/7/2022,123ABC,XXX,22554
2/8/2022,123ABC,XXX,22555
2/9/2022,123ABC,XXX,22556
2/10/2022,123ABC,XXX,22557
2/11/2022,123ABC,XXX,22558
2/12/2022,123ABC,XXX,22559
2/13/2022,123ABC,XXX,22560
2/14/2022,123ABC,XXX,22561
2/15/2022,123ABC,XXX,22562
2/16/2022,123ABC,XXX,22563
2/17/2022,123ABC,XXX,22564
2/18/2022,123ABC,XXX,22565
2/19/2022,123ABC,XXX,22566
2/20/2022,123ABC,XXX,22567
2/21/2022,123ABC,XXX,22568
2/22/2022,123ABC,XXX,22569
2/23/2022,123ABC,XXX,22570
2/24/2022,123ABC,XXX,22571
2/25/2022,123ABC,XXX,22572
2/26/2022,123ABC,XXX,22573
2/27/2022,123ABC,XXX,22574
2/28/2022,123ABC,XXX,22575
3/1/2022,123ABC,XXX,22576
3/2/2022,123ABC,XXX,22577
3/3/2022,123ABC,XXX,22578
3/4/2022,123ABC,XXX,22579
3/5/2022,123ABC,XXX,22580
3/6/2022,123ABC,XXX,22581
3/7/2022,123ABC,XXX,22582
3/8/2022,123ABC,XXX,22583
3/9/2022,123ABC,XXX,22584
3/10/2022,123ABC,XXX,22585
3/11/2022,123ABC,XXX,22586
3/12/2022,123ABC,XXX,22587
3/13/2022,123ABC,XXX,22588
3/14/2022,123ABC,XXX,22589
3/15/2022,123ABC,XXX,22590
3/16/2022,123ABC,XXX,22591
3/17/2022,123ABC,XXX,22592
3/18/2022,123ABC,XXX,22593
3/19/2022,123ABC,XXX,22594
3/20/2022,123ABC,XXX,22595
3/21/2022,123ABC,XXX,22596
3/22/2022,123ABC,XXX,22597
3/23/2022,123ABC,XXX,22598
3/24/2022,123ABC,XXX,22599
3/25/2022,123ABC,XXX,22600
3/26/2022,123ABC,XXX,22601
3/27/2022,123ABC,XXX,22602
3/28/2022,123ABC,XXX,22603
3/29/2022,123ABC,XXX,22604
3/30/2022,123ABC,XXX,22605
3/31/2022,123ABC,XXX,22606
4/1/2022,123ABC,XXX,22607
4/2/2022,123ABC,XXX,22608
4/3/2022,123ABC,XXX,22609
4/4/2022,123ABC,XXX,22610
4/5/2022,123ABC,XXX,22611
4/6/2022,123ABC,XXX,22612
4/7/2022,123ABC,XXX,22613
4/8/2022,123ABC,XXX,22614
4/9/2022,123ABC,XXX,22615
4/10/2022,123ABC,XXX,22616
4/11/2022,123ABC,XXX,22617
4/12/2022,123ABC,XXX,22618
4/13/2022,123ABC,XXX,22619
4/14/2022,123ABC,XXX,22620
4/15/2022,123ABC,XXX,22621
4/16/2022,123ABC,XXX,22622
4/17/2022,123ABC,XXX,22623
4/18/2022,123ABC,XXX,22624
4/19/2022,123ABC,XXX,22625
4/20/2022,123ABC,XXX,22626
4/21/2022,123ABC,XXX,22627
4/22/2022,123ABC,XXX,22628
4/23/2022,123ABC,XXX,22629
4/24/2022,123ABC,XXX,22630
4/25/2022,123ABC,XXX,22631
4/26/2022,123ABC,XXX,22632
4/27/2022,123ABC,XXX,22633
4/28/2022,123ABC,XXX,22634
4/29/2022,123ABC,XXX,22635
4/30/2022,123ABC,XXX,22636
5/1/2022,123ABC,XXX,22637
5/2/2022,123ABC,XXX,22638
5/3/2022,123ABC,XXX,22639
5/4/2022,123ABC,XXX,22640
5/5/2022,123ABC,XXX,22641
5/6/2022,123ABC,XXX,22642
5/7/2022,123ABC,XXX,22643
5/8/2022,123ABC,XXX,22644
5/9/2022,123ABC,XXX,22645
5/10/2022,123ABC,XXX,22646
5/11/2022,123ABC,XXX,22647
5/12/2022,123ABC,XXX,22648
5/13/2022,123ABC,XXX,22649
5/14/2022,123ABC,XXX,22650
5/15/2022,123ABC,XXX,22651
5/16/2022,123ABC,XXX,22652
5/17/2022,123ABC,XXX,22653
5/18/2022,123ABC,XXX,22654
5/19/2022,123ABC,XXX,22655
5/20/2022,123ABC,XXX,22656
5/21/2022,123ABC,XXX,22657
5/22/2022,123ABC,XXX,22658
5/23/2022,123ABC,XXX,22659
5/24/2022,123ABC,XXX,22660
5/25/2022,123ABC,XXX,22661
5/26/2022,123ABC,XXX,22662
5/27/2022,123ABC,XXX,22663
5/28/2022,123ABC,XXX,22664
5/29/2022,123ABC,XXX,22665
5/30/2022,123ABC,XXX,22666
5/31/2022,123ABC,XXX,22667
6/1/2022,123ABC,XXX,22668
6/2/2022,123ABC,XXX,22669
6/3/2022,123ABC,XXX,22670
6/4/2022,123ABC,XXX,22671
6/5/2022,123ABC,XXX,22672
6/6/2022,123ABC,XXX,22673
6/7/2022,123ABC,XXX,22674
6/8/2022,123ABC,XXX,22675
6/9/2022,123ABC,XXX,22676
6/10/2022,123ABC,XXX,22677
6/11/2022,123ABC,XXX,22678
6/12/2022,123ABC,XXX,22679
6/13/2022,123ABC,XXX,22680
6/14/2022,123ABC,XXX,22681
6/15/2022,123ABC,XXX,22682
6/16/2022,123ABC,XXX,22683
6/17/2022,123ABC,XXX,22684
6/18/2022,123ABC,XXX,22685
6/19/2022,123ABC,XXX,22686
6/20/2022,123ABC,XXX,22687
6/21/2022,123ABC,XXX,22688
6/22/2022,123ABC,XXX,22689
6/23/2022,123ABC,XXX,22690
6/24/2022,123ABC,XXX,22691
6/25/2022,123ABC,XXX,22692
6/26/2022,123ABC,XXX,22693
6/27/2022,123ABC,XXX,22694
6/28/2022,123ABC,XXX,22695
6/29/2022,123ABC,XXX,22696
6/30/2022,123ABC,XXX,22697
7/1/2022,123ABC,XXX,22698
7/2/2022,123ABC,XXX,22699
7/3/2022,123ABC,XXX,22700
7/4/2022,123ABC,XXX,22701
7/5/2022,123ABC,XXX,22702
7/6/2022,123ABC,XXX,22703
7/7/2022,123ABC,XXX,22704
7/8/2022,123ABC,XXX,22705
7/9/2022,123ABC,XXX,22706
7/10/2022,123ABC,XXX,22707
7/11/2022,123ABC,XXX,22708
7/12/2022,123ABC,XXX,22709
7/13/2022,123ABC,XXX,22710
7/14/2022,123ABC,XXX,22711
7/15/2022,123ABC,XXX,22712
7/16/2022,123ABC,XXX,22713
7/17/2022,123ABC,XXX,22714
7/18/2022,123ABC,XXX,22715
7/19/2022,123ABC,XXX,22716
7/20/2022,123ABC,XXX,22717
7/21/2022,123ABC,XXX,22718
7/22/2022,123ABC,XXX,22719
7/23/2022,123ABC,XXX,22720
7/24/2022,123ABC,XXX,22721
7/25/2022,123ABC,XXX,22722
7/26/2022,123ABC,XXX,22723
7/27/2022,123ABC,XXX,22724
7/28/2022,123ABC,XXX,22725
7/29/2022,123ABC,XXX,22726
7/30/2022,123ABC,XXX,22727
7/31/2022,123ABC,XXX,22728
8/1/2022,123ABC,XXX,22729
8/2/2022,123ABC,XXX,22730
8/3/2022,123ABC,XXX,22731
8/4/2022,123ABC,XXX,22732
8/5/2022,123ABC,XXX,22733
8/6/2022,123ABC,XXX,22734
